yyyyWW,Date,Rank,Title,Code,OpenDate,Weekly,Total,Genre
201947,20191118~20191124,5,터미네이터: 다크 페이트,20192083,2019-10-30,72850,2383107,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201947,20191118~20191124,6,엔젤 해즈 폴른,20197721,2019-11-13,48623,175000,"[{'genreNm': '액션'}, {'genreNm': '스릴러'}]"
201947,20191118~20191124,7,날씨의 아이,20190280,2019-10-30,30426,642429,"[{'genreNm': '애니메이션'}, {'genreNm': '판타지'}, {'genreNm': '멜로/로맨스'}]"
201947,20191118~20191124,8,좀비랜드: 더블 탭,20198421,2019-11-13,29505,134013,"[{'genreNm': '액션'}, {'genreNm': '코미디'}, {'genreNm': '공포(호러)'}]"
201947,20191118~20191124,9,윤희에게,20196284,2019-11-14,29078,63686,[{'genreNm': '멜로/로맨스'}]
201947,20191118~20191124,10,얼굴없는 보스,20184341,2019-11-21,15832,16355,"[{'genreNm': '액션'}, {'genreNm': '드라마'}]"
201948,20191125~20191201,1,겨울왕국 2,20197803,2019-11-21,4145778,8583517,[{'genreNm': '애니메이션'}]
201948,20191125~20191201,2,나를 찾아줘,20185161,2019-11-27,461634,462600,[{'genreNm': '스릴러'}]
201948,20191125~20191201,3,블랙머니,20195002,2019-11-13,442546,2259887,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201948,20191125~20191201,4,크롤,20199428,2019-11-27,106446,110081,"[{'genreNm': '액션'}, {'genreNm': '스릴러'}]"
201948,20191125~20191201,5,신의 한 수: 귀수편,20181434,2019-11-07,62660,2147834,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201948,20191125~20191201,6,러브 앳,20199576,2019-11-27,50808,54320,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '코미디'}]"
201948,20191125~20191201,7,82년생 김지영,20191029,2019-10-23,46445,3665816,[{'genreNm': '드라마'}]
201948,20191125~20191201,8,허슬러,20197336,2019-11-27,33399,35620,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201948,20191125~20191201,9,윤희에게,20196284,2019-11-14,22658,86344,[{'genreNm': '멜로/로맨스'}]
201948,20191125~20191201,10,터미네이터: 다크 페이트,20192083,2019-10-30,18869,2401976,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
